ID,name,quantity,dateFrom,dateTo,scrapped,isMaterial,note,Branch
3453,rDShCDztgMETe4H,124,"Friday, March 1, 2002","Wednesday, December 9, 2015",FALSE,FALSE,,3279
3454,7Q2BqRVnr6H73Xd,247,"Sunday, September 10, 2000","Wednesday, January 31, 2018",FALSE,FALSE,,1906
3455,OJvXHMqLNFw7sz4,216,"Wednesday, April 14, 2004","Tuesday, August 21, 2012",TRUE,TRUE,,4265
3456,newuZLglVbHkPjt,128,"Wednesday, October 27, 2004","Tuesday, August 15, 2017",FALSE,FALSE,,3754
3457,N9vQMxWJzer4ax3,78,"Friday, April 19, 2002","Sunday, November 9, 2008",TRUE,TRUE,,760
3458,que5qRUFHMMuUJn,227,"Monday, October 14, 2002","Tuesday, May 14, 2013",TRUE,TRUE,,9146
3459,f9w3fwwhqgC1NJM,112,"Friday, February 11, 2005","Thursday, March 21, 2013",TRUE,TRUE,,7678
3460,rBHMDU1GeKRiLmZ,127,"Sunday, July 8, 2001","Wednesday, November 22, 2017",FALSE,FALSE,,8511
3461,qBSr5ewB1xvoVnM,54,"Sunday, September 26, 2004","Tuesday, January 17, 2017",TRUE,TRUE,,376
3462,RXlJIevOgXSjZip,150,"Tuesday, April 29, 2003","Monday, May 16, 2016",FALSE,FALSE,,7419
3463,IdR70DUGZoGK2sS,1,"Wednesday, September 25, 2002","Saturday, June 7, 2014",FALSE,FALSE,,9032
3464,ST2hfYXLtAAdQqT,291,"Sunday, December 29, 2002","Thursday, January 27, 2011",TRUE,TRUE,,5977
3465,VEugywT7hiubj4P,222,"Tuesday, February 21, 2006","Sunday, May 26, 2013",FALSE,FALSE,,3359
3466,IWQuGorX2KUmo4O,209,"Wednesday, April 16, 2003","Saturday, July 13, 2013",TRUE,TRUE,,2059
3467,Uf2NIL5ylqaCMb4,14,"Friday, August 4, 2000","Saturday, August 30, 2008",FALSE,FALSE,,2211
3468,9aAXYOQn6vIyKu9,119,"Tuesday, January 4, 2005","Tuesday, February 17, 2015",TRUE,TRUE,,1849
3469,cMVsr9RYlIv5aMb,45,"Tuesday, August 13, 2002","Thursday, November 26, 2009",TRUE,TRUE,,7703
3470,TR9p6qHw15B54Pw,258,"Wednesday, September 4, 2002","Monday, November 5, 2012",TRUE,TRUE,,5966
3471,PCncSiQlLXrRspb,190,"Monday, January 1, 2001","Sunday, November 22, 2009",FALSE,FALSE,,838
3472,yVUgD6bNBqoeUiX,230,"Sunday, February 3, 2002","Thursday, February 20, 2014",TRUE,TRUE,,6678
3473,UxjWavAuidM5FHa,75,"Tuesday, August 8, 2000","Friday, October 31, 2008",TRUE,TRUE,,5597
3474,4uKxUHcK5tJ20k5,193,"Friday, August 27, 2004","Friday, March 31, 2017",TRUE,TRUE,,6664
3475,f93WcgwpsgA07NW,222,"Tuesday, September 21, 2004","Friday, August 19, 2011",TRUE,TRUE,,1642
3476,YB5sypIt7yIjxdM,110,"Tuesday, June 5, 2001","Tuesday, October 18, 2016",TRUE,TRUE,,4229
3477,EEOJdR1zNEf0640,264,"Sunday, October 29, 2000","Monday, April 20, 2009",TRUE,TRUE,,5794
3478,KGDJVlcNStl3kdh,80,"Monday, July 19, 2004","Tuesday, June 11, 2013",FALSE,FALSE,,1103
3479,qwJdPHXCOSLxq1c,13,"Friday, December 5, 2003","Friday, January 4, 2019",FALSE,FALSE,,6735
3480,bWReY321IpyTtCl,65,"Tuesday, April 12, 2005","Tuesday, October 9, 2012",FALSE,FALSE,,2702
3481,3lD7CKQRfyvGizZ,90,"Sunday, October 30, 2005","Friday, January 1, 2016",TRUE,TRUE,,8295
3482,IJVffYmV0fSz4Fe,168,"Saturday, April 29, 2000","Friday, August 8, 2008",TRUE,TRUE,,8803
3483,gfhS4A9e44B4vAZ,43,"Saturday, September 11, 2004","Sunday, October 21, 2012",FALSE,FALSE,,329
3484,soXs4zmjc83EC5e,92,"Friday, March 29, 2002","Tuesday, December 16, 2014",FALSE,FALSE,,6947
3485,WlMpkdDzNMWlv9E,118,"Tuesday, March 19, 2002","Sunday, December 9, 2007",FALSE,FALSE,,7747
3486,HCQObcajBiOa41e,251,"Friday, August 24, 2001","Sunday, August 9, 2015",TRUE,TRUE,,1934
3487,T5LSnozW1cawkwu,277,"Tuesday, May 23, 2000","Saturday, October 13, 2018",FALSE,FALSE,,7067
3488,y2CsGiDKKIgORX3,117,"Saturday, August 5, 2000","Wednesday, November 28, 2007",FALSE,FALSE,,2372
3489,pziPG2dolywxou4,114,"Tuesday, October 21, 2003","Saturday, May 30, 2015",FALSE,FALSE,,7068
3490,3XDcmKyDfbtf5DP,13,"Monday, August 25, 2003","Monday, April 21, 2014",FALSE,FALSE,,7894
3491,cNZvg4bAwNfaM8o,291,"Monday, August 16, 2004","Saturday, September 9, 2017",TRUE,TRUE,,8312
3492,GFya1dEiwK7YS9g,84,"Wednesday, March 5, 2003","Monday, June 30, 2014",FALSE,FALSE,,7423
3493,0R9SyvzAkZynj4t,132,"Thursday, May 26, 2005","Monday, January 6, 2014",TRUE,TRUE,,551
3494,XhhojsY4SBMEQ8Y,37,"Wednesday, July 3, 2002","Saturday, December 6, 2014",TRUE,TRUE,,6573
3495,t82NjYHMYaORWBr,127,"Wednesday, July 7, 2004","Monday, July 18, 2011",TRUE,TRUE,,5685
3496,LukEQbUbWzufrsm,22,"Friday, May 20, 2005","Friday, April 7, 2017",FALSE,FALSE,,4017
3497,5oUi6HhdnYohIH9,271,"Tuesday, March 1, 2005","Sunday, January 28, 2018",TRUE,TRUE,,1941
3498,et3OtJDswVx93ar,62,"Wednesday, June 7, 2000","Thursday, August 8, 2013",FALSE,FALSE,,5239
3499,ACf5X3FDEbYnO4P,179,"Monday, February 7, 2005","Thursday, January 25, 2018",FALSE,FALSE,,2853
3500,17OT6v8V8tHiwYb,214,"Thursday, November 3, 2005","Thursday, December 26, 2013",FALSE,FALSE,,4517
3501,sX8WWEcBLg50uIq,124,"Saturday, December 8, 2001","Sunday, September 16, 2007",TRUE,TRUE,,3929
3502,7GkKKDyJ6OXA9lo,197,"Saturday, May 10, 2003","Thursday, August 10, 2017",TRUE,TRUE,,1878
3503,Qh87UqZo2Y710Ac,37,"Sunday, April 25, 2004","Saturday, January 21, 2012",FALSE,FALSE,,1170
3504,faExluZSQ4gzMmi,291,"Thursday, May 2, 2002","Wednesday, September 28, 2016",TRUE,TRUE,,6631
3505,KYwAe82ceyPU0Qn,165,"Wednesday, July 23, 2003","Wednesday, September 29, 2010",FALSE,FALSE,,7457
3506,CMczpzyoZaWnSw6,192,"Friday, May 17, 2002","Friday, October 17, 2014",TRUE,TRUE,,5565
3507,OFfdGqMaqbvamy8,133,"Wednesday, March 24, 2004","Saturday, March 17, 2018",TRUE,TRUE,,9259
3508,5wYEqgW3rbuSLSu,47,"Friday, June 1, 2001","Wednesday, October 21, 2009",FALSE,FALSE,,315
3509,7F9RN7RVLK4yW94,120,"Sunday, May 4, 2003","Monday, October 27, 2008",FALSE,FALSE,,4646
3510,sod9EL2iNtbXmed,137,"Sunday, December 4, 2005","Saturday, April 9, 2011",FALSE,FALSE,,2864
3511,qzhlsc73JfSyVG9,12,"Sunday, September 9, 2001","Monday, May 28, 2007",TRUE,TRUE,,6742
3512,Ke9Qw1CDNYWU7fQ,146,"Friday, February 7, 2003","Monday, November 24, 2014",TRUE,TRUE,,3708
3513,FrW5uwYoyh77nWn,77,"Saturday, September 4, 2004","Monday, August 17, 2015",TRUE,TRUE,,3037
3514,gbcrIjl0crKqHdl,291,"Friday, April 16, 2004","Wednesday, June 19, 2013",FALSE,FALSE,,1778
3515,3dLgFxDX6NV56q8,111,"Thursday, November 9, 2000","Saturday, February 8, 2014",TRUE,TRUE,,5329
3516,AIpqdpUHvOFZUX3,31,"Wednesday, January 9, 2002","Thursday, August 30, 2007",TRUE,TRUE,,1597
3517,Zrb1VQzE1EpYqdh,5,"Monday, January 17, 2005","Thursday, September 6, 2018",TRUE,TRUE,,757
3518,QbY0mRqpuD82Pa8,76,"Monday, March 4, 2002","Sunday, September 20, 2015",FALSE,FALSE,,9084
3519,OiAH8m4qeFzaOPx,292,"Monday, July 5, 2004","Friday, October 10, 2008",TRUE,TRUE,,8229
3520,mTegposqlYsqiva,20,"Saturday, May 19, 2001","Sunday, January 1, 2017",FALSE,FALSE,,2186
3521,9qSIHpxgeVTaJza,32,"Sunday, August 22, 2004","Wednesday, September 8, 2010",FALSE,FALSE,,3536
3522,5xaUygG9Qp8aids,276,"Sunday, February 4, 2001","Friday, November 28, 2014",TRUE,TRUE,,6820
3523,EcVa8yfTmL2XMpz,62,"Monday, October 21, 2002","Wednesday, May 6, 2015",TRUE,TRUE,,116
3524,IGu1121gStEuiS1,138,"Thursday, November 9, 2000","Tuesday, September 3, 2013",TRUE,TRUE,,9674
3525,MKwbW2TMQzrvbvS,7,"Tuesday, May 3, 2005","Wednesday, August 29, 2012",FALSE,FALSE,,4001
3526,jQ0TmLsJ6osEE61,228,"Friday, June 13, 2003","Thursday, July 23, 2015",TRUE,TRUE,,1639
3527,qDbzcUkeawmc3oo,293,"Saturday, October 18, 2003","Monday, August 13, 2018",TRUE,TRUE,,903
3528,4kGIT4F0e6HRUeU,39,"Wednesday, August 27, 2003","Monday, November 8, 2010",FALSE,FALSE,,8666
3529,FJDa13GXzhtdWH2,158,"Wednesday, October 22, 2003","Tuesday, August 11, 2015",TRUE,TRUE,,9477
3530,XIx0rQ7R6NuCamC,7,"Sunday, July 31, 2005","Wednesday, December 24, 2014",FALSE,FALSE,,5330
3531,rO4SdyJR7euSgIR,231,"Friday, May 4, 2001","Saturday, January 19, 2013",FALSE,FALSE,,2361
3532,xwEKxJmhI9BC9dY,179,"Sunday, August 29, 2004","Sunday, November 22, 2015",TRUE,TRUE,,6075
3533,cylHNgcOxqBFHJV,39,"Sunday, September 19, 2004","Saturday, November 28, 2015",FALSE,FALSE,,8076
3534,tsoYwaaZUVUBZ4d,170,"Monday, January 3, 2005","Thursday, May 2, 2013",TRUE,TRUE,,5335
3535,78MYGP2Fkdyy0BP,179,"Friday, April 2, 2004","Sunday, June 8, 2008",TRUE,TRUE,,9759
3536,5BJIBHZ1OycNAOG,136,"Thursday, October 20, 2005","Thursday, April 14, 2016",TRUE,TRUE,,5756
3537,z0ewDmehsLOt6iW,118,"Tuesday, November 15, 2005","Saturday, August 27, 2011",TRUE,TRUE,,4127
3538,KgDA570mWMQ4ELL,290,"Monday, April 19, 2004","Thursday, November 12, 2015",TRUE,TRUE,,4783
3539,xV7tYJRwN2GagwN,114,"Sunday, November 19, 2000","Monday, November 19, 2012",TRUE,TRUE,,7176
3540,qYfzzKP9tHl327C,295,"Tuesday, December 19, 2000","Sunday, August 18, 2013",TRUE,TRUE,,9684
3541,la47x5563svw7Xs,254,"Tuesday, October 15, 2002","Friday, January 18, 2013",TRUE,TRUE,,6549
3542,VAI5Sg2qUOuUB6L,207,"Friday, November 11, 2005","Monday, August 31, 2009",FALSE,FALSE,,9697
3543,GW1MAWyl0c5xAlM,264,"Sunday, September 10, 2000","Wednesday, May 15, 2013",FALSE,FALSE,,1380
3544,hPWB4KhiqMJBeU1,280,"Thursday, July 8, 2004","Thursday, December 28, 2017",FALSE,FALSE,,8027
3545,HiTltrgYRcHbk6R,115,"Monday, August 20, 2001","Friday, July 14, 2017",TRUE,TRUE,,8897
3546,wOWLBl1TmwlN67f,190,"Thursday, November 20, 2003","Thursday, January 17, 2013",FALSE,FALSE,,6318
3547,ol8AhgRBj6dJNQ1,74,"Saturday, December 23, 2000","Tuesday, February 10, 2009",FALSE,FALSE,,1746
3548,PYZiho9KSWA3TEQ,100,"Thursday, May 24, 2001","Saturday, December 22, 2012",TRUE,TRUE,,1358
3549,WKEgsVNElSI1dBR,143,"Friday, February 3, 2006","Thursday, June 9, 2011",FALSE,FALSE,,2785
3550,76W25zbZDLe5njA,234,"Tuesday, January 25, 2005","Tuesday, November 27, 2012",TRUE,TRUE,,5373
3551,efDIIgQKLvZ1Mpc,205,"Tuesday, October 22, 2002","Friday, November 8, 2013",FALSE,FALSE,,4932
3552,hHHv1NlnTaUYR4p,65,"Tuesday, August 17, 2004","Tuesday, April 10, 2018",TRUE,TRUE,,7758
3553,CTe5AJKKDlZJZTh,240,"Monday, July 2, 2001","Monday, August 30, 2010",FALSE,FALSE,,7439
3554,y2fRJ5FyTz4HrTR,49,"Saturday, June 23, 2001","Wednesday, January 2, 2008",TRUE,TRUE,,9438
3555,rtwKJ2yTVLQo33q,98,"Saturday, March 2, 2002","Wednesday, June 17, 2015",FALSE,FALSE,,6711
3556,E6M5fdsPdcMSnJ7,28,"Friday, December 10, 2004","Tuesday, April 2, 2013",FALSE,FALSE,,9639
3557,tOqnGLJzMF5lYzr,163,"Wednesday, August 21, 2002","Wednesday, July 4, 2007",FALSE,FALSE,,8440
3558,3Jb6cumk9wPCmWQ,13,"Wednesday, January 1, 2003","Monday, December 10, 2012",TRUE,TRUE,,4913
3559,F32I3CSJFNCr2tU,92,"Sunday, May 7, 2000","Friday, February 15, 2013",FALSE,FALSE,,4533
3560,iP2fEemBdW1ubGt,286,"Wednesday, July 13, 2005","Tuesday, March 29, 2011",TRUE,TRUE,,5352
3561,cAe78SzqqVwZoAt,128,"Friday, March 19, 2004","Sunday, October 13, 2013",FALSE,FALSE,,4822
3562,lQ47G7iIwmdIEeE,11,"Saturday, July 29, 2000","Sunday, August 18, 2013",TRUE,TRUE,,1380
3563,pLTRK2sKbXC4tkX,68,"Wednesday, November 7, 2001","Thursday, September 30, 2010",FALSE,FALSE,,7558
3564,dyhX8WteKbwP1mu,228,"Saturday, December 10, 2005","Friday, August 8, 2008",FALSE,FALSE,,6137
3565,PXHKeERB0qDLxdB,91,"Wednesday, September 18, 2002","Wednesday, December 19, 2018",FALSE,FALSE,,2366
3566,U7wRTJnJos9mUpX,147,"Sunday, July 15, 2001","Friday, February 14, 2014",FALSE,FALSE,,4552
3567,rvCvt0HdqKGfthh,126,"Saturday, April 29, 2000","Saturday, June 13, 2015",TRUE,TRUE,,1491
3568,uZT84KxqilYlX42,258,"Friday, January 12, 2001","Monday, February 4, 2019",FALSE,FALSE,,2703
3569,iBZECl0Qo9ayfvA,93,"Saturday, February 5, 2005","Tuesday, December 13, 2016",TRUE,TRUE,,6625
3570,hcZeHQ64rWIYlfA,160,"Monday, March 18, 2002","Monday, October 22, 2007",FALSE,FALSE,,8188
3571,KShPc4xg3eJbvhs,149,"Monday, July 11, 2005","Friday, March 23, 2018",TRUE,TRUE,,1025
3572,d4SbH4j4h78YoPb,102,"Friday, April 29, 2005","Saturday, April 19, 2008",FALSE,FALSE,,7172
3573,J0cnC7mmn8AeFwk,171,"Wednesday, April 30, 2003","Friday, May 23, 2008",FALSE,FALSE,,2726
3574,DfoCg4sFe7EGRe9,109,"Monday, October 18, 2004","Sunday, April 23, 2017",TRUE,TRUE,,7257
3575,jVld05SeH8b7kHE,88,"Wednesday, August 21, 2002","Sunday, September 23, 2012",TRUE,TRUE,,1985
3576,UNQhpSkOu6iGmoC,230,"Thursday, November 6, 2003","Sunday, February 12, 2012",TRUE,TRUE,,2878
3577,aKG4zTlBGfrB7bq,255,"Friday, July 9, 2004","Sunday, June 7, 2009",TRUE,TRUE,,2421
3578,0ENB7IUEYPHeT4m,285,"Sunday, September 3, 2000","Saturday, February 20, 2016",FALSE,FALSE,,5959
3579,qWsq6nOTJ9PY9IX,114,"Tuesday, November 15, 2005","Friday, July 22, 2011",TRUE,TRUE,,9859
3580,GRxcAMVYURwmXbl,267,"Friday, March 23, 2001","Thursday, December 12, 2013",FALSE,FALSE,,434
3581,xGhPVRaKH0Wa0Jx,267,"Thursday, February 16, 2006","Friday, May 6, 2016",FALSE,FALSE,,6400
3582,LPAK9B3CfNFyJ9A,107,"Saturday, November 23, 2002","Saturday, November 3, 2012",TRUE,TRUE,,7714
3583,jZhKLO96jJBa9Iz,139,"Tuesday, June 11, 2002","Tuesday, January 15, 2008",TRUE,TRUE,,6653
3584,TTfUM1P2palW2U9,33,"Wednesday, May 18, 2005","Wednesday, May 30, 2018",FALSE,FALSE,,6895
3585,F8Daastq525emWR,229,"Monday, May 26, 2003","Sunday, June 1, 2008",TRUE,TRUE,,7100
3586,MQ01S1LthH3McPr,262,"Thursday, March 18, 2004","Friday, August 29, 2014",FALSE,FALSE,,2535
3587,YHaiqk7GzNb2znB,222,"Friday, September 17, 2004","Tuesday, January 7, 2014",FALSE,FALSE,,8250
3588,aji387DSn4tuK1g,278,"Monday, September 25, 2000","Saturday, March 9, 2019",FALSE,FALSE,,1041
3589,1L8KoTCaMPBYM1Q,118,"Sunday, August 17, 2003","Thursday, January 10, 2019",TRUE,TRUE,,6725
3590,dcEtVkQIjGvFI9k,210,"Tuesday, February 26, 2002","Monday, July 8, 2013",FALSE,FALSE,,2170
3591,apjJUR7PrK17q0p,225,"Monday, October 22, 2001","Wednesday, November 17, 2010",FALSE,FALSE,,4109
3592,ommM5krT254q9Oy,243,"Saturday, February 19, 2005","Tuesday, December 29, 2015",FALSE,FALSE,,4139
3593,PP9Pi8dbiqpVDvj,46,"Monday, February 2, 2004","Thursday, December 13, 2007",FALSE,FALSE,,1257
3594,dAXZ0AeqbpVsDT6,134,"Friday, August 31, 2001","Friday, September 14, 2012",FALSE,FALSE,,4878
3595,EzLKr80DjE8FCrp,51,"Thursday, February 26, 2004","Wednesday, June 20, 2012",TRUE,TRUE,,8439
3596,y10wOrVJzvKTgur,152,"Sunday, February 15, 2004","Wednesday, June 15, 2011",FALSE,FALSE,,1489
3597,xKjAIeVM02G9QVX,188,"Friday, October 28, 2005","Wednesday, June 14, 2017",FALSE,FALSE,,8493
3598,wGPB7lI7xahwIqR,248,"Wednesday, November 8, 2000","Sunday, May 5, 2013",FALSE,FALSE,,9312
3599,ZAwYIoSLRWXGL3R,288,"Monday, May 22, 2000","Tuesday, April 18, 2017",FALSE,FALSE,,6671
3600,udAwNY7XphlWjpw,74,"Friday, October 17, 2003","Thursday, November 19, 2015",FALSE,FALSE,,1561
3601,d5OCfmdItYKSYE8,124,"Saturday, July 17, 2004","Monday, June 2, 2014",FALSE,FALSE,,2257
3602,O6Mt6yrZItctUK5,37,"Monday, July 2, 2001","Monday, August 13, 2018",TRUE,TRUE,,4506
3603,9Za4CAHFcQpQYwj,142,"Friday, June 10, 2005","Sunday, May 17, 2015",TRUE,TRUE,,7831
3604,XmghnCI0O6YRfGs,104,"Friday, December 26, 2003","Thursday, May 18, 2017",FALSE,FALSE,,9052
3605,E6c0ylEAVoXlizO,160,"Monday, September 23, 2002","Friday, July 17, 2009",TRUE,TRUE,,746
3606,CgaJrijyZiFq9aV,98,"Sunday, October 7, 2001","Tuesday, March 1, 2016",FALSE,FALSE,,2112
3607,aoNg5rwzqvEn0nF,244,"Tuesday, November 2, 2004","Sunday, April 30, 2017",FALSE,FALSE,,1192
3608,5NtRZ8dubR4VRd1,95,"Friday, April 15, 2005","Thursday, May 21, 2015",FALSE,FALSE,,6766
3609,84wh294tqAeDiRx,180,"Wednesday, July 6, 2005","Saturday, September 29, 2012",FALSE,FALSE,,6038
3610,9HENKgrXvbErMiR,296,"Saturday, November 29, 2003","Friday, May 7, 2010",TRUE,TRUE,,8305
3611,x9JJDdNWs220fgd,238,"Friday, March 5, 2004","Sunday, January 21, 2018",TRUE,TRUE,,9905
3612,02NCiqGNhXghOr7,253,"Saturday, February 23, 2002","Friday, December 26, 2008",TRUE,TRUE,,1735
3613,kfLIvGIF7Nl9TKM,231,"Tuesday, December 2, 2003","Tuesday, April 27, 2010",FALSE,FALSE,,8825
3614,jLLoCtxOd7L5EwQ,119,"Sunday, October 27, 2002","Saturday, April 29, 2017",FALSE,FALSE,,1232
3615,gJ6CTJaSPL46b4e,240,"Saturday, October 16, 2004","Tuesday, June 6, 2017",TRUE,TRUE,,1249
3616,yKlgCj1sAgj0LKy,229,"Friday, November 21, 2003","Friday, August 31, 2012",FALSE,FALSE,,1887
3617,EJHcx88Dee8ywNm,15,"Monday, July 16, 2001","Friday, August 17, 2018",FALSE,FALSE,,9630
3618,OskhFzyl77ZtPNh,182,"Sunday, November 21, 2004","Wednesday, July 25, 2018",TRUE,TRUE,,5698
3619,Oi7FledtNiQXgYp,49,"Sunday, June 3, 2001","Wednesday, December 1, 2010",FALSE,FALSE,,6281
3620,K2AjSYGlO1Q1gVd,280,"Thursday, March 16, 2000","Friday, November 6, 2009",FALSE,FALSE,,9722
3621,tAWv9PUGwbldK4J,48,"Friday, October 29, 2004","Friday, October 29, 2010",TRUE,TRUE,,5090
3622,T5jjF4j94iYtzPl,279,"Saturday, September 4, 2004","Saturday, September 15, 2012",TRUE,TRUE,,5064
3623,b8wlWDgleqUvhqh,12,"Sunday, January 26, 2003","Sunday, April 29, 2012",FALSE,FALSE,,5126
3624,i5k4ydxEcn5xXhf,259,"Tuesday, December 26, 2000","Sunday, March 8, 2009",FALSE,FALSE,,5513
3625,8jwsqf61IyI6qqM,157,"Sunday, April 25, 2004","Friday, March 5, 2010",FALSE,FALSE,,6272
3626,SlcnSU2NFz3AVvI,299,"Tuesday, September 20, 2005","Sunday, April 1, 2018",FALSE,FALSE,,8893
3627,dIAvj206yY4dO0d,78,"Thursday, July 15, 2004","Friday, April 12, 2013",FALSE,FALSE,,7469
3628,U18d906F1zL1cg7,15,"Wednesday, August 16, 2000","Friday, May 31, 2013",TRUE,TRUE,,2684
3629,L0xEPIzEJPA2dzi,287,"Friday, July 12, 2002","Saturday, November 12, 2011",TRUE,TRUE,,2671
3630,ay6rFncsWx9JBlq,109,"Thursday, November 25, 2004","Wednesday, April 22, 2009",FALSE,FALSE,,2460
3631,HUX9s5v4yyU3XEm,163,"Friday, February 16, 2001","Friday, November 11, 2016",TRUE,TRUE,,1979
3632,l8y6EzHHa7SFtn1,69,"Friday, August 24, 2001","Wednesday, October 31, 2012",FALSE,FALSE,,8957
3633,BeoQcujDEH677t9,62,"Wednesday, October 27, 2004","Tuesday, September 18, 2012",FALSE,FALSE,,5036
3634,iJ76bMuKhDVc07M,219,"Friday, April 14, 2000","Sunday, June 27, 2010",FALSE,FALSE,,28
3635,rcHU6kAd63klHm5,60,"Thursday, November 25, 2004","Wednesday, January 20, 2016",FALSE,FALSE,,3959
3636,bw8PCRqKwuunzkd,98,"Friday, February 10, 2006","Saturday, August 16, 2008",FALSE,FALSE,,4121
3637,e0yJavcMufyCN3m,274,"Saturday, November 16, 2002","Tuesday, January 7, 2014",FALSE,FALSE,,8522
3638,uB5SchuXgia2AW9,84,"Saturday, September 14, 2002","Tuesday, August 3, 2010",TRUE,TRUE,,8307
3639,pjJYJg9lzqth4S7,21,"Friday, February 13, 2004","Saturday, September 1, 2007",FALSE,FALSE,,7723
3640,J2vhC8Bdlx7k9WC,130,"Thursday, October 11, 2001","Tuesday, February 2, 2016",TRUE,TRUE,,2295
3641,mEpPoOlQeAnOEwr,212,"Thursday, July 6, 2000","Wednesday, December 26, 2012",TRUE,TRUE,,3777
3642,vPRnKnGo6Z4WO6i,105,"Sunday, January 27, 2002","Wednesday, August 12, 2009",FALSE,FALSE,,4283
3643,qMQGG7tWf29UnUW,159,"Sunday, August 17, 2003","Monday, April 11, 2011",TRUE,TRUE,,5311
3644,KK74ijzSGdazh0c,54,"Wednesday, March 22, 2000","Sunday, June 17, 2007",FALSE,FALSE,,9501
3645,mFCMM10Uc6wvc6S,45,"Saturday, May 6, 2000","Sunday, July 19, 2015",FALSE,FALSE,,908
3646,UGRXndA8C5exG3m,176,"Saturday, March 22, 2003","Monday, February 13, 2012",FALSE,FALSE,,1788
3647,9JTDKlyIl1vi7zc,235,"Saturday, December 4, 2004","Saturday, June 11, 2011",FALSE,FALSE,,3915
3648,L6WOLwTg7nUq52U,204,"Saturday, February 14, 2004","Tuesday, June 26, 2007",TRUE,TRUE,,136
3649,mJu6EEfFr8ob4ZF,131,"Saturday, June 3, 2000","Friday, June 6, 2008",TRUE,TRUE,,4457
3650,ralWUnp5Vjnjj2j,244,"Thursday, September 11, 2003","Friday, January 29, 2010",FALSE,FALSE,,1460
3651,9iETwumDyXn4sXV,293,"Tuesday, April 1, 2003","Saturday, August 12, 2017",TRUE,TRUE,,2475
3652,gonB36Vp6VElliz,6,"Friday, March 28, 2003","Sunday, January 14, 2018",TRUE,TRUE,,5432
3653,tLPeigbb9QF8C5a,89,"Monday, August 27, 2001","Tuesday, September 6, 2011",TRUE,TRUE,,9035
3654,WslrZozFUKuFKYz,189,"Sunday, February 18, 2001","Sunday, August 26, 2007",TRUE,TRUE,,1358
3655,oFxRTzLPDMx0ukm,79,"Monday, July 18, 2005","Saturday, September 26, 2009",FALSE,FALSE,,3305
3656,NRsQY22fDujCxAU,169,"Monday, March 7, 2005","Saturday, July 23, 2016",TRUE,TRUE,,379
3657,IwFZakqjnGhc9pT,279,"Wednesday, March 13, 2002","Sunday, December 6, 2009",TRUE,TRUE,,8492
3658,X7MM1yPCwPGxGnK,265,"Friday, December 6, 2002","Saturday, April 26, 2008",FALSE,FALSE,,9800
3659,bsMnPDFpRCmeXvS,85,"Wednesday, September 11, 2002","Sunday, November 2, 2008",TRUE,TRUE,,1789
3660,v5vmBgfUHZFDZhM,6,"Saturday, December 16, 2000","Friday, December 16, 2011",TRUE,TRUE,,7186
3661,poCp6NqhddITCQg,38,"Tuesday, February 13, 2001","Thursday, November 19, 2009",TRUE,TRUE,,4534
3662,AZbHvqgJGV2cpKM,122,"Wednesday, April 16, 2003","Wednesday, August 12, 2015",TRUE,TRUE,,5414
3663,OzCZRp9zc6xOasx,183,"Monday, February 19, 2001","Friday, March 13, 2015",FALSE,FALSE,,7831
3664,rDlIe40Wrg0duzq,265,"Thursday, December 4, 2003","Saturday, March 28, 2009",TRUE,TRUE,,5968
3665,hKobuut3ljlXq8B,287,"Wednesday, June 8, 2005","Thursday, October 23, 2008",FALSE,FALSE,,378
3666,CR1unlzWq6uM56v,35,"Sunday, August 17, 2003","Saturday, April 13, 2013",FALSE,FALSE,,2916
3667,SWBTTHDZqrc1J88,232,"Thursday, April 13, 2000","Wednesday, April 6, 2016",FALSE,FALSE,,6018
3668,iQ1KPGDpTUPxDWy,209,"Friday, November 26, 2004","Monday, February 22, 2010",TRUE,TRUE,,5766
3669,e5M6qUkldv1MPal,121,"Sunday, June 3, 2001","Friday, November 2, 2018",FALSE,FALSE,,1721
3670,7shHkIGj1vL1smA,198,"Saturday, May 19, 2001","Sunday, February 3, 2013",TRUE,TRUE,,2354
3671,CkgiUgRAWsmCd3m,223,"Monday, December 8, 2003","Sunday, October 6, 2013",FALSE,FALSE,,7760
3672,vYCOEa34OhhkBhO,268,"Sunday, April 17, 2005","Tuesday, August 19, 2014",FALSE,FALSE,,5310
3673,1JJMViW2eiIOvSS,215,"Wednesday, December 13, 2000","Monday, January 5, 2009",TRUE,TRUE,,1497
3674,qHTPbCsEANQur29,53,"Tuesday, May 25, 2004","Sunday, January 18, 2015",FALSE,FALSE,,6636
3675,edU3EQTtqoaDnCf,127,"Tuesday, March 6, 2001","Tuesday, November 13, 2018",FALSE,FALSE,,7768
3676,bE1U2lErk7jYL66,284,"Tuesday, April 11, 2000","Sunday, July 27, 2008",TRUE,TRUE,,4979
3677,eU8krEG79mLcZxD,109,"Saturday, May 18, 2002","Wednesday, August 8, 2007",TRUE,TRUE,,5774
3678,7YJywXkXnYRFG32,140,"Monday, September 30, 2002","Thursday, January 10, 2013",TRUE,TRUE,,2368
3679,uBYhnff0ftp7JMP,181,"Sunday, August 27, 2000","Friday, July 9, 2010",TRUE,TRUE,,152
3680,lwfWkVL8mCWM0A2,230,"Monday, August 6, 2001","Tuesday, May 7, 2013",TRUE,TRUE,,2378
