ID,name,quantity,date_from,date_to,scrapped,is_material,note,Branch
1883,dLnHiZmwk50Ggea,136,16/01/2003,09/07/2011,TRUE,TRUE,,583149
1884,8lQjqwOOdHcVKd2,125,15/07/2003,02/01/2010,TRUE,TRUE,,194522
1885,E8d9aO3fqjyWN4J,186,05/03/2003,11/02/2007,TRUE,TRUE,,161171
1886,Tht93oJ9HlyvOC2,167,10/02/2003,20/12/2016,TRUE,TRUE,,865225
1887,pQFSVQ04sHrKgw5,196,27/10/2001,09/04/2008,TRUE,TRUE,,32896
1888,QUOeOhuUeNYEqvV,286,24/01/2002,24/01/2017,TRUE,TRUE,,206589
1889,pqeDoDQk3E6mZek,286,24/09/2001,03/10/2013,FALSE,FALSE,,575410
1890,AGETB7mPFi0PRzK,37,09/07/2000,08/12/2012,FALSE,FALSE,,223683
1891,iRIbz8Vhpn6LQ1H,96,14/07/2001,08/07/2006,TRUE,TRUE,,717676
1892,G4ohDjEtFdpdyQj,153,10/08/2003,06/06/2016,TRUE,TRUE,,531368
1893,7HFmf9FuBsErAlD,260,30/11/2003,01/01/2014,TRUE,TRUE,,292161
1894,A59Jd28EbGc9Hjd,174,01/10/2001,25/02/2016,FALSE,FALSE,,701573
1895,dBhHPZDsYfEFkh0,31,28/04/2000,02/06/2015,TRUE,TRUE,,703736
1896,Hvg3YT50xA0b7Mr,120,19/09/2002,12/02/2009,FALSE,FALSE,,24664
1897,LIfheIanPInhy9L,45,22/01/2000,27/05/2014,FALSE,FALSE,,125053
1898,kmheY9gzfNLZTT1,130,06/07/2002,11/08/2005,FALSE,FALSE,,595580
1899,OUrrtgwqU3f2I0J,37,15/03/2000,13/03/2014,TRUE,TRUE,,822903
1900,07SvVI3oNJoyHwq,122,26/01/2000,26/02/2006,TRUE,TRUE,,337935
1901,JI63hS0CJ2je59v,184,06/05/2001,28/06/2006,FALSE,FALSE,,591293
1902,A7DTALFXzL97uq1,239,16/07/2000,03/06/2009,FALSE,FALSE,,261998
1903,TuKZmjk0TgUwsJq,141,21/02/2001,10/08/2010,FALSE,FALSE,,829156
1904,gmn8pN9Zjqb57Ml,120,28/01/2003,08/12/2011,FALSE,FALSE,,35501
1905,yqK3F0gVsG771oS,102,03/11/2003,19/08/2015,FALSE,FALSE,,160131
1906,gCDSqcyaU0hzfd0,275,19/05/2000,02/05/2005,TRUE,TRUE,,892711
1907,m4V8Gpv7giycCBo,43,26/07/2000,17/09/2010,FALSE,FALSE,,454897
1908,73yi5QOMGEhcbNL,229,09/08/2001,06/02/2009,TRUE,TRUE,,98898
1909,4s9FquOsoJv7YlS,171,07/08/2001,17/03/2011,FALSE,FALSE,,533074
1910,o3vl2ZqXCAiOGZT,92,29/01/2003,18/12/2008,TRUE,TRUE,,137167
1911,LkQVzzYXFB0dHwu,27,05/06/2001,29/09/2010,TRUE,TRUE,,284412
1912,5SPMMLgIIqyZCNL,48,23/11/2000,29/07/2007,FALSE,FALSE,,48649
1913,OGv3HADnh3gIL30,100,07/04/2000,31/10/2011,TRUE,TRUE,,692516
1914,dJIK8SS627EuPAq,226,18/01/2003,03/02/2010,TRUE,TRUE,,933429
1915,eo4Yoq8VTo15cjk,69,01/11/2002,30/03/2007,TRUE,TRUE,,100906
1916,2DzvixClBdoXhOQ,29,06/04/2000,17/02/2007,FALSE,FALSE,,355998
1917,yXLuiZqfNvnIjv0,244,09/05/2002,17/07/2005,TRUE,TRUE,,549348
1918,LIlkViIGVta11cE,290,26/10/2000,13/11/2013,FALSE,FALSE,,906873
1919,g2ywjJTgDXQF52M,151,17/06/2001,09/09/2013,TRUE,TRUE,,582542
1920,8VlCtV7FjyqTUvk,37,17/05/2003,22/06/2016,FALSE,FALSE,,768312
1921,5kJGCE3wylyreTB,93,13/06/2003,18/11/2008,TRUE,TRUE,,203004
1922,mn3OFB4V4yvx8gu,233,02/08/2003,31/03/2012,FALSE,FALSE,,891542
1923,3lXt6NGtyaaAhsj,271,27/05/2001,16/01/2011,FALSE,FALSE,,773433
1924,nLTo2vJzuMZgl7l,199,28/09/2001,16/07/2015,TRUE,TRUE,,549984
1925,DQ8x82xE9SBxE5o,84,06/03/2003,16/04/2013,TRUE,TRUE,,247117
1926,bzr98oYsvzfKCwT,185,03/07/2002,01/05/2017,TRUE,TRUE,,786902
1927,kNQafRoEMgCFEBo,192,07/01/2002,10/06/2008,FALSE,FALSE,,707838
1928,4J7VsbkP7XbHSQh,256,22/03/2003,28/10/2012,FALSE,FALSE,,33442
1929,yqJS5cND3kIqsdF,136,21/10/2001,06/08/2015,TRUE,TRUE,,275725
1930,ASu5Bgj7Z4va6C5,67,14/09/2002,11/02/2016,FALSE,FALSE,,993651
1931,qR6wYColA5JdI1D,168,17/04/2002,03/05/2017,TRUE,TRUE,,991404
1932,dWVIHm7jGUOmLB2,33,06/01/2002,15/05/2014,TRUE,TRUE,,68413
1933,cEw0xxNOw5pTd2S,58,07/12/2002,29/10/2017,TRUE,TRUE,,98152
1934,L676PizsRpiLsTh,5,07/07/2001,10/06/2013,TRUE,TRUE,,830734
1935,03Ay44wFnm0PRhW,252,25/09/2001,07/02/2006,FALSE,FALSE,,139179
1936,hJLdZz2KWYoz4Wu,231,12/09/2000,24/11/2012,FALSE,FALSE,,303062
1937,NK0DipLAAXvklOw,292,14/07/2002,12/05/2004,TRUE,TRUE,,261383
1938,5FBSCaScHMpBGxt,139,08/09/2003,13/04/2011,TRUE,TRUE,,469334
1939,pMrBVgUYEnjKs76,138,22/05/2003,13/02/2010,FALSE,FALSE,,521405
1940,Mw0cxbOHkXNlbvp,103,25/08/2003,25/05/2004,TRUE,TRUE,,858001
1941,D9zwvqFRwJud5RM,99,13/07/2000,15/10/2010,TRUE,TRUE,,858276
1942,T66P7Gzy5tcZUyq,39,03/12/2000,16/06/2015,TRUE,TRUE,,775029
1943,O8WTqWPdAcuJCyC,273,22/11/2000,29/08/2006,TRUE,TRUE,,651437
1944,hCHZ4mL8asHcePX,59,20/05/2002,20/03/2004,TRUE,TRUE,,358573
1945,MqNN4fqdtIUIDG0,168,23/07/2002,19/05/2008,FALSE,FALSE,,631447
1946,9Z57mQMhYs57ufM,132,13/03/2001,30/03/2006,FALSE,FALSE,,414454
1947,xptojB5Dp5GufG2,40,12/03/2000,06/01/2004,TRUE,TRUE,,55534
1948,cZoGeHMZjylc2zr,296,26/07/2002,25/08/2015,TRUE,TRUE,,443793
1949,cNylwXizLGlR6Ly,268,23/10/2001,16/03/2008,TRUE,TRUE,,633744
1950,qVfxw8vZLC3Yxwb,14,26/08/2000,07/04/2013,FALSE,FALSE,,687402
1951,VhW7PtXHpGBCBYI,249,13/04/2000,13/12/2012,FALSE,FALSE,,186734
1952,CBGlOtctkbbZb6S,154,23/06/2003,04/08/2012,FALSE,FALSE,,665634
1953,zLu2rxYftMsRfbW,171,27/07/2002,29/09/2014,TRUE,TRUE,,190574
1954,NZcaObtgVYhr13n,14,21/08/2000,28/08/2014,TRUE,TRUE,,872405
1955,qKV30ZX4ddY5Ffu,295,29/03/2000,10/09/2015,TRUE,TRUE,,632625
1956,grEPJcsJjhRXnf8,50,11/11/2001,26/05/2008,FALSE,FALSE,,758160
1957,dloe9OmBOTsToTB,205,11/08/2000,08/05/2014,FALSE,FALSE,,346284
1958,EEHEhseEnp0DojS,198,22/11/2000,05/01/2005,FALSE,FALSE,,447102
1959,URPhAW7kz4Kf7rl,68,20/01/2001,10/11/2012,FALSE,FALSE,,519168
1960,Ptcxy6AteMaOhnT,264,01/06/2002,13/09/2017,FALSE,FALSE,,60427
1961,mHaM6MUktunexB8,47,07/10/2001,30/11/2005,FALSE,FALSE,,1330
1962,JSRgo1C2uLzkgi9,28,28/12/2002,01/08/2007,FALSE,FALSE,,815816
1963,X5KZD5uF3x4DDE3,176,09/10/2000,02/04/2017,FALSE,FALSE,,983212
1964,U2eo5cekhQ52drP,25,27/03/2000,04/11/2004,TRUE,TRUE,,888963
1965,wn8hZIAoTsCPb8U,127,27/09/2000,17/05/2008,FALSE,FALSE,,196107
1966,EmJaCuJeiJzfDHI,275,22/02/2000,05/10/2013,TRUE,TRUE,,366948
1967,kE4BXnSYdVf1OQ8,266,20/07/2000,18/07/2006,FALSE,FALSE,,273050
1968,f8WWPA8tvcqOdLf,157,18/04/2003,15/01/2005,FALSE,FALSE,,700525
1969,EKy5uLoO81o6CNU,156,27/06/2002,21/01/2017,FALSE,FALSE,,672254
1970,yynC9gFVCK0KxBR,6,06/02/2001,15/02/2014,TRUE,TRUE,,502727
1971,5gErpwde65XBM9V,169,14/12/2000,24/04/2015,TRUE,TRUE,,134274
1972,owXdZubM5D9BnWY,108,29/04/2002,06/05/2006,FALSE,FALSE,,106304
1973,8DT6vlFiaB9GAgL,280,02/12/2000,28/07/2007,TRUE,TRUE,,257225
1974,pcUmR0RZMaqHQKc,271,08/10/2003,19/12/2007,FALSE,FALSE,,252866
1975,KhimtBaoxFIv5JK,212,28/11/2001,17/11/2016,FALSE,FALSE,,569642
1976,FuSQ29IaoGTtwcZ,78,06/01/2000,18/02/2007,FALSE,FALSE,,933114
1977,j2OZKmcFLoRHX5G,1,22/09/2002,11/12/2013,FALSE,FALSE,,950300
1978,UGAJShpHkSG3Bee,257,02/11/2003,19/06/2010,FALSE,FALSE,,506260
1979,xQBTrpgiJzfb52G,180,15/09/2003,31/10/2012,TRUE,TRUE,,213650
1980,VRhhGPkCzfQox2m,176,25/10/2002,16/06/2005,TRUE,TRUE,,989760
1981,JR28NcedUWY9ADk,277,20/09/2001,11/04/2016,TRUE,TRUE,,940208
1982,udGjknizA77rElC,232,28/10/2003,02/08/2012,TRUE,TRUE,,952377
1983,AlX1k7W1ic9Y3ut,251,15/01/2002,21/09/2010,FALSE,FALSE,,920233
1984,vsYwyZpBgjBK7aA,176,23/06/2003,04/08/2016,TRUE,TRUE,,755276
1985,bVsbzqGExyO8FuD,100,16/02/2003,07/07/2004,FALSE,FALSE,,983872
1986,YyVQqe8lYXD7kq3,274,14/02/2002,12/10/2008,TRUE,TRUE,,544300
1987,B3iFtPwmYb1vxHU,77,17/11/2002,25/01/2011,FALSE,FALSE,,286800
1988,iB8UaoCQhokagoH,82,24/06/2001,30/06/2012,TRUE,TRUE,,277290
1989,QCZEVPMRSKNxS8w,249,18/06/2001,02/11/2013,TRUE,TRUE,,706599
1990,CkbQnP9syKlnLMZ,113,03/10/2002,06/06/2010,TRUE,TRUE,,38843
1991,oCjfqaAJVSpuAo5,68,01/06/2000,16/07/2013,TRUE,TRUE,,689317
1992,qkiVQAX9E8MaMIt,179,21/11/2001,07/11/2011,TRUE,TRUE,,673265
1993,XiZR9U8fHAzcyER,87,20/07/2001,03/06/2017,FALSE,FALSE,,531695
1994,sdJUvhB9p2b7sEn,70,22/11/2002,12/11/2010,FALSE,FALSE,,981204
1995,0M302fNVrQ1yKWc,243,06/01/2002,20/04/2017,FALSE,FALSE,,138296
1996,2xMJbEsh24VHJwX,70,01/09/2003,07/01/2016,TRUE,TRUE,,112187
1997,pejxHxU1W9rALPL,47,20/06/2003,01/02/2006,FALSE,FALSE,,689902
1998,rCDPEIFgEwkIuuG,6,01/03/2000,23/05/2011,FALSE,FALSE,,352591
1999,IcPjZVHuLauRlS1,182,09/08/2000,08/10/2007,FALSE,FALSE,,188835
2000,ahjHXPSan6q07oa,139,03/09/2001,16/01/2012,TRUE,TRUE,,869704
2001,uUQAlk43d8yhnyK,138,09/03/2000,14/08/2008,FALSE,FALSE,,671591
2002,m9M9VwCoDm5BaBV,230,11/08/2002,28/08/2007,TRUE,TRUE,,988436
2003,3pIuTO2N19lr3IM,234,04/10/2003,12/06/2007,TRUE,TRUE,,527656
2004,yCvbN2PCGcH33tX,15,10/10/2001,22/12/2004,TRUE,TRUE,,996750
2005,BKh5cdrIUeMGwnG,102,16/02/2002,29/07/2014,FALSE,FALSE,,779019
2006,n05PWurRlMrsGo8,125,08/07/2001,04/12/2011,TRUE,TRUE,,294777
2007,XQoZ6BUtuymv28u,150,26/06/2003,02/12/2007,FALSE,FALSE,,148977
2008,IalmPm5A08dC1oK,115,21/01/2001,09/04/2013,TRUE,TRUE,,909212
2009,G0dgwyH6uylsGeM,210,14/01/2001,18/03/2009,FALSE,FALSE,,694635
2010,nMTWAQ0H5IvbeDJ,107,18/12/2003,03/05/2007,FALSE,FALSE,,370372
2011,3zkOOJUMeJlyjti,228,05/08/2000,31/08/2010,FALSE,FALSE,,584401
2012,WzpsVuUqsHaP2r9,130,10/07/2000,07/03/2014,TRUE,TRUE,,879213
2013,EsgMXm0uU1TpeIZ,82,19/01/2002,16/11/2013,FALSE,FALSE,,449959
2014,BQFRW0bX4RCyeUe,171,08/06/2002,06/10/2007,TRUE,TRUE,,2952
2015,ZowJRVOKMWWvc7B,261,20/03/2000,10/12/2015,FALSE,FALSE,,215303
2016,BJnpOQZkA7MoNn5,239,22/08/2000,12/10/2005,TRUE,TRUE,,422770
2017,eL9HyvIpkQMle7F,282,25/04/2001,21/09/2007,TRUE,TRUE,,113126
2018,yVh8v9hz1uFacMM,18,05/07/2000,16/07/2016,TRUE,TRUE,,253822
2019,ljl9laOEiAZkqzQ,197,06/02/2002,06/03/2012,FALSE,FALSE,,381937
2020,NajLXoBpwJZ60QT,256,29/05/2003,06/09/2008,TRUE,TRUE,,452867
2021,agH2p3TyNX9p2LV,116,05/04/2002,31/12/2005,FALSE,FALSE,,749597
2022,KyEAS4ncH6H4wHQ,28,23/02/2001,21/05/2014,FALSE,FALSE,,832619
2023,iZHPWeKNufFPx5c,108,18/03/2002,03/05/2014,FALSE,FALSE,,772960
2024,kTdj7rEOluffNvb,286,13/11/2002,10/02/2017,FALSE,FALSE,,6349
2025,8sel5ZmsdvLqnwx,2,29/10/2001,29/01/2008,TRUE,TRUE,,459510
2026,wGKO5QnDl99kmpU,263,28/08/2003,27/10/2008,TRUE,TRUE,,406613
2027,yHecG9srUIScehf,164,20/12/2003,23/09/2010,FALSE,FALSE,,100411
2028,DP9gAt1WDHIIleA,81,22/11/2002,06/03/2017,TRUE,TRUE,,233476
2029,nCc9uZknXDtsKUZ,133,23/08/2003,25/07/2016,FALSE,FALSE,,333039
2030,hGAyouDfyXqYWSr,166,19/03/2003,27/03/2011,TRUE,TRUE,,298441
2031,T2vHTlfpbNSkysS,205,22/11/2003,09/03/2015,TRUE,TRUE,,271964
2032,3yEgA0J3OU2SXew,54,18/09/2002,07/03/2006,FALSE,FALSE,,23607
2033,TUAYhktCTZxaJbW,48,27/11/2001,21/09/2010,FALSE,FALSE,,206841
2034,TzDU0NS66qfIequ,45,04/09/2002,01/05/2017,TRUE,TRUE,,916776
2035,QFIsLdcz0NuprcM,149,08/05/2001,27/06/2017,TRUE,TRUE,,953458
2036,IwwMxtWVFjHKOuM,12,03/02/2001,11/05/2006,FALSE,FALSE,,229034
2037,QXr0NELfaDrqnDe,115,18/02/2001,28/05/2010,FALSE,FALSE,,128025
2038,rhcmxjK3shWpe2f,284,18/07/2001,11/03/2006,TRUE,TRUE,,140945
2039,J7syJA4IBfgs2nd,159,11/12/2002,28/08/2006,FALSE,FALSE,,430434
2040,pcvDcB6eAnmcEih,133,11/12/2000,24/09/2009,TRUE,TRUE,,956378
2041,jvF04UNVrehJEid,175,29/05/2001,21/08/2010,FALSE,FALSE,,643422
2042,LVWY32SiF3Q0oGS,120,24/02/2001,30/07/2009,FALSE,FALSE,,307257
2043,93KW32YHJs917xl,74,07/07/2000,22/06/2006,TRUE,TRUE,,84852
2044,8TS8Ytad949HMLA,262,04/06/2002,23/11/2008,FALSE,FALSE,,9748
2045,qcPppYHd35iFIv9,166,03/07/2001,19/08/2012,TRUE,TRUE,,729302
2046,AFYX4yt0OrQLxUf,260,02/09/2003,04/04/2006,TRUE,TRUE,,363366
2047,KLrznSokVoTsF8G,247,16/10/2003,19/02/2004,TRUE,TRUE,,667747
2048,cGhLiaWBmunBAlZ,182,15/09/2000,25/11/2015,TRUE,TRUE,,464027
2049,gpooYkhUEKLHYxN,281,06/07/2001,16/04/2009,FALSE,FALSE,,362282
2050,vH7Kl2wXiBvsWOK,32,26/04/2000,16/04/2006,FALSE,FALSE,,98663
2051,cHFq0SW9hmdjJdR,123,06/07/2002,22/10/2014,FALSE,FALSE,,757760
2052,GS2cnjbf4Jvqrst,121,21/12/2000,06/09/2016,FALSE,FALSE,,67343
2053,uW3ACG3BTtAdh4D,9,22/06/2002,14/03/2017,TRUE,TRUE,,101845
2054,eglXzizto2Nhe2C,260,22/03/2003,13/09/2009,FALSE,FALSE,,145073
2055,dSJmFtO17hkRoeL,53,03/06/2003,22/02/2009,TRUE,TRUE,,550486
2056,EoJSHTlDrVPpHjJ,296,25/03/2000,28/02/2010,TRUE,TRUE,,569757
2057,LS3sL3617AEEizO,297,01/08/2002,22/03/2014,FALSE,FALSE,,500254
2058,xCB0EEuWu6ArUgc,96,11/10/2003,04/11/2004,TRUE,TRUE,,450237
2059,WCu2Dj8B2X14B26,98,06/10/2000,17/03/2004,FALSE,FALSE,,983455
2060,qbvx5qU5YsBAdrX,8,08/10/2001,16/03/2013,FALSE,FALSE,,522371
2061,MTy2KcmEQWHNN6r,159,16/03/2003,02/05/2012,FALSE,FALSE,,128380
2062,kbRGL4JJDtWgDNQ,123,03/04/2003,26/12/2017,TRUE,TRUE,,799828
2063,bIIqa7MSpjBV8Fc,293,05/04/2001,09/07/2006,FALSE,FALSE,,891648
2064,YBwQYH5zCuvBdnv,48,04/05/2003,18/07/2004,FALSE,FALSE,,153106
2065,vTTGDgtOLC6aBRc,29,05/07/2001,30/07/2011,TRUE,TRUE,,521577
2066,whvpba33Anxms9N,11,10/08/2000,27/05/2016,FALSE,FALSE,,29842
2067,iCwLTKw25Q87itm,14,09/06/2001,31/10/2012,TRUE,TRUE,,548594
2068,KS6lbkbkg2XGsqc,6,22/07/2000,12/01/2011,FALSE,FALSE,,156146
2069,MKbgpvGpgJ20Qdq,159,19/02/2003,06/06/2011,TRUE,TRUE,,611768
2070,tAN1j5u7yPaAD1H,83,26/06/2000,04/08/2012,TRUE,TRUE,,217450
2071,sLqt0XzO35v3x7N,42,04/08/2003,09/06/2016,TRUE,TRUE,,759667
2072,enxncQrKJ1uDO72,180,19/09/2002,25/04/2017,FALSE,FALSE,,984137
2073,SAFxLY97wWtBlao,20,15/02/2000,06/11/2008,TRUE,TRUE,,765875
2074,uJPXj0ZdMKPlX7c,225,10/12/2001,29/12/2009,TRUE,TRUE,,777520
2075,o9I0VnguIbOtkMf,95,11/05/2000,31/10/2008,TRUE,TRUE,,227816
2076,9M3LEka8E51Rn1g,219,24/04/2001,14/07/2005,TRUE,TRUE,,81881
2077,Cvd20STfIVbniD0,245,23/10/2000,18/10/2010,FALSE,FALSE,,302650
2078,kHKYre7xWCz7FOm,164,03/04/2001,12/11/2014,FALSE,FALSE,,726231
2079,P97bxINtNQLJGa0,144,19/03/2003,13/05/2013,FALSE,FALSE,,315657
2080,PYBojQ6e9cfAWi3,182,14/09/2000,14/04/2007,FALSE,FALSE,,67806
2081,QIIohjrSUitMEn9,72,07/12/2003,19/04/2017,TRUE,TRUE,,622118
2082,nwTOriTVDSIx0c2,239,23/12/2003,13/03/2006,TRUE,TRUE,,789447
2083,ujHTHwfAO3xYDn9,125,31/08/2001,05/06/2007,TRUE,TRUE,,199264
2084,vcm8AehVC78MC5f,189,03/01/2000,23/09/2007,FALSE,FALSE,,50111
2085,jJ4Hv65DvVU2COZ,76,09/11/2002,23/11/2015,TRUE,TRUE,,832350
2086,nLG8JIDmNbUnNQA,19,29/01/2001,31/03/2005,FALSE,FALSE,,206439
2087,Wms9gvEF2HvyEmN,82,04/09/2003,20/07/2016,TRUE,TRUE,,781920
2088,Ehend1x7IwgVnrq,81,21/06/2002,26/06/2011,FALSE,FALSE,,956257
2089,f7lDNh1DCbNjbZP,290,25/03/2000,25/01/2008,FALSE,FALSE,,22051
2090,FdlZrA2It84L45P,197,26/09/2000,14/08/2012,FALSE,FALSE,,257216
2091,YIzp830ePIDPoUb,104,25/04/2003,25/06/2017,FALSE,FALSE,,681362
2092,oA1oG9hsHT2DduE,22,27/12/2003,19/04/2016,FALSE,FALSE,,606395
2093,PXfhfbHPmU28zIJ,152,01/04/2003,06/03/2005,FALSE,FALSE,,254585
2094,EROXnBtDi0mCKm2,225,11/11/2001,28/10/2016,TRUE,TRUE,,601805
2095,2FQOyRZJRbJ328S,45,31/05/2002,01/06/2015,TRUE,TRUE,,912491
2096,eHhJLMwkpu5dyti,62,27/03/2001,13/02/2016,FALSE,FALSE,,557717
2097,JlNGOgLIaUK19GO,114,13/06/2001,19/02/2013,FALSE,FALSE,,565191
2098,jcsZ7iPZHBkidbO,224,10/02/2000,19/05/2007,TRUE,TRUE,,29228
2099,isnvWCEewoEcscv,276,19/12/2003,29/11/2008,TRUE,TRUE,,623885
2100,VtHU9ppwFZ0lnu9,157,21/03/2000,14/07/2004,TRUE,TRUE,,13765
2101,2BsSft7nJBT6Jx8,121,07/09/2000,12/04/2014,FALSE,FALSE,,300776
2102,uH8zUsxd1Go6ejq,264,03/03/2003,06/08/2011,TRUE,TRUE,,295155
2103,l92sJD4nKvl9xzS,153,28/05/2000,24/06/2011,FALSE,FALSE,,258724
2104,VUYZizOKEst5urC,222,14/01/2003,22/07/2010,FALSE,FALSE,,26378
2105,GnMdSZ5fpysfNm6,113,21/07/2002,07/09/2005,TRUE,TRUE,,698787
2106,J1QSJLq7PbLBrwS,241,23/02/2003,12/07/2014,FALSE,FALSE,,868869
2107,Eah2jXDi2IioMgn,13,27/10/2003,19/01/2009,TRUE,TRUE,,981678
2108,KnqUWDJZkFuIFpD,42,20/03/2002,06/10/2007,TRUE,TRUE,,235349
2109,pIhGV6duGZuWOfE,120,18/05/2001,26/07/2013,FALSE,FALSE,,811026
2110,3STDm6EbDr5lSPI,82,02/02/2002,10/09/2013,FALSE,FALSE,,425608
2111,3lHWWL0bfboKqec,202,18/05/2001,08/03/2010,TRUE,TRUE,,61400
2112,gfCwzp9ustV6Eqg,27,24/08/2001,03/10/2017,FALSE,FALSE,,443760
2113,0CfZi5Oyu0pxopv,197,27/01/2001,16/10/2004,FALSE,FALSE,,7919
2114,mKjyfyCPJ8ndUJx,38,27/02/2000,28/11/2005,TRUE,TRUE,,643435
2115,ptrp49hOV6uoAPC,189,28/08/2001,18/12/2007,TRUE,TRUE,,675829
2116,lhpawGDh8zFUkO8,26,16/11/2003,17/08/2014,FALSE,FALSE,,357622
2117,tAa3ok4tqTc2yjz,211,19/08/2003,16/02/2013,TRUE,TRUE,,194446
2118,7Gl5gdd1MCFmoUP,51,23/09/2000,11/09/2010,FALSE,FALSE,,355408
2119,WFo05vtt0qdSyJz,293,24/09/2000,01/03/2011,FALSE,FALSE,,253554
2120,rEWK0hrNkJYyBQR,107,21/10/2001,04/07/2017,FALSE,FALSE,,222628
2121,Lw2nP4ZfDOrXi9J,232,28/10/2002,04/01/2017,FALSE,FALSE,,98862
2122,LoCX54TQmpvykUP,295,23/10/2001,13/01/2012,FALSE,FALSE,,764174
2123,wiuoYLanPEPWIIU,113,21/11/2003,19/12/2008,TRUE,TRUE,,286099
2124,0BUpZ0yhWIVjmOe,103,04/07/2001,11/06/2016,FALSE,FALSE,,808520
2125,1ZfGDRoALhJF7zN,131,02/03/2000,01/01/2015,FALSE,FALSE,,844366
2126,vKnuzoLmdiaTbT1,207,31/08/2001,18/04/2007,FALSE,FALSE,,453073
2127,ya0tYWtqERHAQW3,288,26/11/2002,09/02/2012,FALSE,FALSE,,775932
2128,OEAdxhplLBOV2EL,211,01/04/2000,10/08/2005,TRUE,TRUE,,395649
2129,wtNPba8rbKStMRt,136,18/04/2003,04/10/2017,TRUE,TRUE,,851234
2130,fAZYl4AMGAxbVuk,79,10/09/2002,08/09/2007,FALSE,FALSE,,757432
2131,QOtIvLUHK5aiT0Q,89,08/11/2001,26/03/2009,TRUE,TRUE,,419640
2132,8JgMGF5GGUpQDUz,144,20/09/2002,08/02/2013,TRUE,TRUE,,193019
2133,cSzXRM49uwCx5E0,151,01/07/2002,14/06/2015,TRUE,TRUE,,213232
2134,p3gjroi3lowFtzI,230,16/11/2001,02/06/2011,FALSE,FALSE,,704947
2135,OHFCj9hX5lTXZDI,142,16/06/2003,13/02/2013,FALSE,FALSE,,576929
2136,uJNowRxi4chd0Bo,75,31/03/2001,19/03/2013,TRUE,TRUE,,270926
2137,vEp4PftrNz0TtJU,155,29/06/2001,02/12/2011,FALSE,FALSE,,868834
2138,r5Jia12yVAMHop6,239,13/02/2002,19/10/2014,FALSE,FALSE,,993163
2139,jYpyTrw4GikjJw7,286,31/01/2003,15/04/2005,FALSE,FALSE,,236114
2140,NaG62sQQP1dN9BT,127,01/01/2001,06/03/2006,FALSE,FALSE,,745841
2141,algu4ZjBAGQp7O0,98,25/05/2003,29/11/2014,FALSE,FALSE,,9241
2142,KlsRkkk2EbGufUc,272,23/12/2003,25/03/2014,TRUE,TRUE,,938924
2143,4s5tI4OrDtx1tZf,206,28/10/2001,08/02/2017,FALSE,FALSE,,720846
2144,hgbw75RbPp1oI6h,262,13/09/2000,25/10/2010,TRUE,TRUE,,998251
2145,7WhhcHJcJkYx4Fy,152,17/10/2002,27/05/2005,TRUE,TRUE,,589022
2146,gU7xhF6Ca9jt3xi,214,03/08/2003,09/02/2011,TRUE,TRUE,,563024
2147,n8zuUTZSq5xLome,138,02/09/2001,01/07/2006,TRUE,TRUE,,953267
2148,0okGwY7Ko3HGRGq,48,25/07/2000,30/11/2015,TRUE,TRUE,,47077
2149,UoRiXHSnzdozL4g,250,22/01/2003,24/02/2004,TRUE,TRUE,,77919
2150,USxaZSRsbbuqmQw,244,21/01/2001,03/05/2007,FALSE,FALSE,,798341
2151,fhodU1Q2dDzfMZL,110,28/06/2003,11/08/2016,FALSE,FALSE,,450038
2152,19vWtF9bf3vmPGj,147,15/03/2003,09/11/2010,TRUE,TRUE,,474847
2153,Oe0kvHys4c2egt7,251,07/04/2003,27/02/2016,FALSE,FALSE,,489732
2154,VPf9Pk6UqflI1tw,284,03/03/2000,24/07/2011,TRUE,TRUE,,714074
2155,PkhA6X07Sa2Sso1,278,29/07/2000,01/02/2007,TRUE,TRUE,,167907
2156,yg9KSD0P2AAZUtH,224,29/06/2002,17/10/2004,TRUE,TRUE,,392221
2157,zbK3ZCnxgH11wAW,11,31/12/2002,16/03/2016,TRUE,TRUE,,195827
2158,gnnzzm0MYclpVc7,110,27/05/2001,26/05/2010,FALSE,FALSE,,563236
2159,kVB5Q9VDR3YA7rf,4,06/08/2003,21/07/2007,TRUE,TRUE,,913706
2160,4Ce0sIEp8OQyRIc,79,02/11/2001,26/11/2011,TRUE,TRUE,,593303
2161,O9BMe38VaW61Miu,97,23/06/2002,19/04/2004,FALSE,FALSE,,948839
2162,vmyHIP7XldJDcdV,90,03/03/2003,19/10/2005,TRUE,TRUE,,802252
2163,Bpm2D1t6stQJNSG,297,09/07/2003,02/06/2009,TRUE,TRUE,,223808
2164,sgdiFWH93GkUfhm,127,24/06/2003,17/12/2017,FALSE,FALSE,,85521
2165,5wbO8KJf5VUPXnW,47,20/05/2003,08/01/2017,FALSE,FALSE,,407226
2166,IHvDxc9xCJjpv46,128,15/06/2002,29/07/2005,TRUE,TRUE,,753535
2167,95VJ16s8DzCYbI2,104,22/11/2003,18/11/2015,TRUE,TRUE,,132685
2168,0Y1L9YBXIygnoKM,257,19/05/2001,15/05/2006,TRUE,TRUE,,449499
2169,sZmkbkfFEBi1xDb,5,12/07/2002,28/06/2016,FALSE,FALSE,,508120
2170,wrVWDd7hOR9ZwrN,6,03/08/2002,28/09/2011,FALSE,FALSE,,904619
